Tweet,URL,Date
"@Preet_Sharma_ @girl_whocode @DThompsonDev @TheJackForge Thanks, Preet! Although very unlikely to be banned",https://twitter.com/Prathkum/status/1397234632664432648,2021-05-25 16:54:30+00:00
@MelzShawn Glad you like it 🙏❤️,https://twitter.com/Prathkum/status/1397225436359405569,2021-05-25 16:17:57+00:00
@JorgeGasparA 1%,https://twitter.com/Prathkum/status/1397224509049131019,2021-05-25 16:14:16+00:00
What will I do if Twitter India gets banned? 🤔,https://twitter.com/Prathkum/status/1397223967597993985,2021-05-25 16:12:07+00:00
@ms_yogii I am considering it just as a trending hashtag nothing else. Everything will be normal in few days lol 😂,https://twitter.com/Prathkum/status/1397209240713023493,2021-05-25 15:13:36+00:00
@themarcba I love it 😍 https://t.co/wbzbsdg8kT,https://twitter.com/Prathkum/status/1397181887303622659,2021-05-25 13:24:54+00:00
@2much_opoTBdope @DThompsonDev @FuelerHQ @FauxyCoder @github @TreciaKS @study_web_dev @TheJackForge @frontenddude @CicmilJovan Good job 🚀😉,https://twitter.com/Prathkum/status/1397181185306947584,2021-05-25 13:22:07+00:00
@ANoorTech Glad you like it ❤️🙏,https://twitter.com/Prathkum/status/1397179338563358724,2021-05-25 13:14:47+00:00
@wisdomn_ Yeah! Feel free to reach me out in casenof any doubts 😉,https://twitter.com/Prathkum/status/1397178140439453697,2021-05-25 13:10:01+00:00
"And that's it. I tried my best to give a quick overview of how CSS animations works

If you like this thread, drop a like and retweet, means a lot to me ❤️ 

Peace out 😉",https://twitter.com/Prathkum/status/1397170614969016322,2021-05-25 12:40:07+00:00
This is the correct order to animation shorthand property 👇🏻 https://t.co/SO5jKXz6iz,https://twitter.com/Prathkum/status/1397170613748441089,2021-05-25 12:40:07+00:00
"Let me explain animation-fill-mode by this video 👇🏻 

- As you can see blue box stopped at left: 500px becuase forwards is begin applied on it
- And orange box has black background even it's in a delay period of 2 seconds because backwards is being applied on it https://t.co/HWPkY8GbQa",https://twitter.com/Prathkum/status/1397170612183912450,2021-05-25 12:40:06+00:00
"It accepts following value

- forwards (element will retain last keyframe styling)
- backwards (element will get the first keyframe value even in animation-delay period)
- both (both of the above)",https://twitter.com/Prathkum/status/1397170611231805440,2021-05-25 12:40:06+00:00
"One thing to note here is that animation do not affect element before or after the keyframes.

In order to persist the styling based on last or first keyframe, we have animation-fill-mode",https://twitter.com/Prathkum/status/1397170610246197255,2021-05-25 12:40:06+00:00
"See this video for better understanding or you can play with code here

https://t.co/AnNOPDBs5i https://t.co/B0NfEUXZNG",https://twitter.com/Prathkum/status/1397170608631422983,2021-05-25 12:40:05+00:00
Here are some visual representation of speed curve 👇🏻 https://t.co/rWxS8af08O,https://twitter.com/Prathkum/status/1397170607561789443,2021-05-25 12:40:05+00:00
"You can pass following values in animation-timing function

- ease (slow start, then fast, then slow)
- linear (same speed)
- ease-in (slow start)
- ease-out (slow end)
- ease-in-out (slow start and slow end)
- cubic-bezier (customizable)",https://twitter.com/Prathkum/status/1397170606630739970,2021-05-25 12:40:05+00:00
"So far so good, But we can also change the speed curve of animation and can create more smooth animation. And we have animation-timing-function property for that.",https://twitter.com/Prathkum/status/1397170605661822979,2021-05-25 12:40:05+00:00
"We have another cool property called ""animation-iteration-count""

It specifies the number of times an animation should run repeatedly. You can pass a numeral value or ""infinite"" in this property https://t.co/cMg7cWqs5E",https://twitter.com/Prathkum/status/1397170603971551232,2021-05-25 12:40:04+00:00
"Alright moving further, we can also pass percentage in keyframes rule and make some amazing animations

For example, suppose I want on change the background-color of an element https://t.co/Tx9Hfvuwls",https://twitter.com/Prathkum/status/1397170601291390982,2021-05-25 12:40:04+00:00
"Explanation:

Black box is going 500px from left boundary in 4 seconds because we have mentioned 4 seconds in animation property and 500px in keyframe at rule.",https://twitter.com/Prathkum/status/1397170600293109768,2021-05-25 12:40:03+00:00
The output of above attached code: https://t.co/mx5q0DScVF,https://twitter.com/Prathkum/status/1397170598757949446,2021-05-25 12:40:03+00:00
"Lets create a simple animation which will solve all our doubts:

For example, suppose I want to move my element 500px left in four seconds. It's very easy https://t.co/l2yTZE8E4m",https://twitter.com/Prathkum/status/1397170597231304707,2021-05-25 12:40:03+00:00
"Either we can use each property of animation or we can use animation shorthand property which includes:

animation-name
animation-duration
animation-timing-function
animation-delay
animation-iteration-count
animation-direction
animation-fill-mode
animation-play-state",https://twitter.com/Prathkum/status/1397170596241362944,2021-05-25 12:40:02+00:00
"In order to bind the keyframe with a particular animation, we need to define few things like name and timing of animations.

We have several properties for that like animation-name, animation-timing, etc...",https://twitter.com/Prathkum/status/1397170595285110786,2021-05-25 12:40:02+00:00
The syntax of keyframes at-rule 👇🏻 https://t.co/NGG8xJ3pZs,https://twitter.com/Prathkum/status/1397170594135871489,2021-05-25 12:40:02+00:00
"Animation is all about changing one style to another at certain intervals or times. For doing that, we need to learn about `@ keyframes` at rule

The keyframe provides us animation by changing the style sequentially according to the mentioned interval.",https://twitter.com/Prathkum/status/1397170593129185284,2021-05-25 12:40:02+00:00
"CSS animations is little tricky but not too tough to master. In this thread, we will try to gain some decent knowledge about it.",https://twitter.com/Prathkum/status/1397170591963271168,2021-05-25 12:40:01+00:00
"Before diving into it, we need to understand the importance of CSS animations

Animation can establish interaction between users and the user interface. This makes your website more interactive which ultimately attracts more visitors to your webpage.",https://twitter.com/Prathkum/status/1397170590994292739,2021-05-25 12:40:01+00:00
"A complete introduction to CSS animations 🚀

CSS animation is a module in CSS that lets you change the styling of elements and therefore creates an animate effect. It's little tricky but not much

Let's learn about it 🧵👇🏻 https://t.co/MdJplQ2nuc",https://twitter.com/Prathkum/status/1397170589677281285,2021-05-25 12:40:01+00:00
@wisdomn_ I have no words. I am just super happy 😍,https://twitter.com/Prathkum/status/1397170015154032640,2021-05-25 12:37:44+00:00
@SaheedOlawaleG1 Start with freecodecamp,https://twitter.com/Prathkum/status/1397169490463399936,2021-05-25 12:35:39+00:00
"@hashnode I am bit old school, I use pen and paper",https://twitter.com/Prathkum/status/1397147077931507720,2021-05-25 11:06:35+00:00
"@Renish_2023 @aaditsh @mkhundmiri @warikoo Thank you, Renish ❤️🙏",https://twitter.com/Prathkum/status/1397146846947024896,2021-05-25 11:05:40+00:00
@AdiDuncun You can bookmark them🙏❤️,https://twitter.com/Prathkum/status/1397146425125867524,2021-05-25 11:04:00+00:00
@sailendrchettri @hashnode Glad you like it ❤️,https://twitter.com/Prathkum/status/1397146183559122947,2021-05-25 11:03:02+00:00
@aminumuazz Thank you 😅,https://twitter.com/Prathkum/status/1397146039145033730,2021-05-25 11:02:28+00:00
@CreatewithChloe I create everything with CSS https://t.co/e9awyHCzQU,https://twitter.com/Prathkum/status/1397145801944485892,2021-05-25 11:01:31+00:00
@dan17ish https://t.co/QEjL0yQIyf,https://twitter.com/Prathkum/status/1397111885699313670,2021-05-25 08:46:45+00:00
"@Shivansh12t There are always a lot to learn. Don't think much about perfection, just start.",https://twitter.com/Prathkum/status/1397111699279282176,2021-05-25 08:46:00+00:00
@mariopisohope Yeah good luck 🌟,https://twitter.com/Prathkum/status/1397111522908786695,2021-05-25 08:45:18+00:00
@Hi_KHRaza Yup!,https://twitter.com/Prathkum/status/1397111377957822468,2021-05-25 08:44:44+00:00
@dtadepalli7 I just keep exploring on the internet,https://twitter.com/Prathkum/status/1397111310383415298,2021-05-25 08:44:28+00:00
@Hi_KHRaza They are above 20,https://twitter.com/Prathkum/status/1397111186307510274,2021-05-25 08:43:58+00:00
@Amospelumi1 @verified Hope they will 🤞,https://twitter.com/Prathkum/status/1397110899182170113,2021-05-25 08:42:50+00:00
@LFalilah @verified Thank you 🙏😌,https://twitter.com/Prathkum/status/1397110676330450944,2021-05-25 08:41:56+00:00
"Linux cheat sheet 🐧

🖇️ https://t.co/wJ8M7Lc78f https://t.co/yydMrfD73s",https://twitter.com/Prathkum/status/1397096553819492353,2021-05-25 07:45:49+00:00
@_mohitjaisy Not now but soon 😌,https://twitter.com/Prathkum/status/1397069997126520833,2021-05-25 06:00:18+00:00
@PencyS https://t.co/12BqjUy6dK,https://twitter.com/Prathkum/status/1397069816620486659,2021-05-25 05:59:35+00:00
@khaledw621 Thank you ❤️🙏,https://twitter.com/Prathkum/status/1397063247606403073,2021-05-25 05:33:29+00:00
@AlexandriasTech Late? Definitely not.,https://twitter.com/Prathkum/status/1397063057008857095,2021-05-25 05:32:43+00:00
@tobeawebdev @verified Extra layer of authenticity,https://twitter.com/Prathkum/status/1397062080709029896,2021-05-25 05:28:50+00:00
@Nafeezsyed2003 Enjoy what do you!,https://twitter.com/Prathkum/status/1397061827343785987,2021-05-25 05:27:50+00:00
"@Hitaysh @verified Thanks, Hitesh 🙏❤️",https://twitter.com/Prathkum/status/1397060474286469121,2021-05-25 05:22:27+00:00
@WesEklund Some nice points. Especially the second one 🌟,https://twitter.com/Prathkum/status/1396927007112372225,2021-05-24 20:32:06+00:00
"23. Image rendering

https://t.co/J7uLQAjYJB",https://twitter.com/Prathkum/status/1396924760358019073,2021-05-24 20:23:11+00:00
"22. Image reflection

https://t.co/Tsy0J1i9r0",https://twitter.com/Prathkum/status/1396924758873227265,2021-05-24 20:23:10+00:00
"21. Make div scrollable

https://t.co/NEYyQadOOA",https://twitter.com/Prathkum/status/1396924757094903808,2021-05-24 20:23:10+00:00
"20. Prevent text selecting

https://t.co/Sudo7KLwh1",https://twitter.com/Prathkum/status/1396924755924639744,2021-05-24 20:23:10+00:00
"19. Negative selector

https://t.co/Z6NPEndM24",https://twitter.com/Prathkum/status/1396924754414743554,2021-05-24 20:23:09+00:00
"18. Truncate text using CSS

https://t.co/7SQ5m5mGCM",https://twitter.com/Prathkum/status/1396924752934195206,2021-05-24 20:23:09+00:00
"17. Wavy underline

https://t.co/7gkr2ykYOB",https://twitter.com/Prathkum/status/1396924751008911374,2021-05-24 20:23:08+00:00
"16. Create round text

https://t.co/IWEC1nJQV0",https://twitter.com/Prathkum/status/1396924749905866755,2021-05-24 20:23:08+00:00
"15. Optimize the performance

https://t.co/4im7DbNuFf",https://twitter.com/Prathkum/status/1396924748618207233,2021-05-24 20:23:08+00:00
"14. 3D elements using CSS

https://t.co/OFUn4UHhUQ",https://twitter.com/Prathkum/status/1396924746990825477,2021-05-24 20:23:07+00:00
"13. Style range input

https://t.co/DWW7Fskw04",https://twitter.com/Prathkum/status/1396924745648640000,2021-05-24 20:23:07+00:00
"11. Text outline using 1 CSS property

https://t.co/k41IoCECRc",https://twitter.com/Prathkum/status/1396924742540668928,2021-05-24 20:23:06+00:00
"10. Comma separated list

https://t.co/N9WeaMNVtb",https://twitter.com/Prathkum/status/1396924741026451457,2021-05-24 20:23:06+00:00
"9. Pure CSS image carousel

https://t.co/ecvhTwLBbw",https://twitter.com/Prathkum/status/1396924739629821960,2021-05-24 20:23:06+00:00
"8. Customize first letter

https://t.co/5mK65WYUqS",https://twitter.com/Prathkum/status/1396924738166001668,2021-05-24 20:23:05+00:00
"7. Zoom image on hover

https://t.co/wB16o8jRWR",https://twitter.com/Prathkum/status/1396924736978968582,2021-05-24 20:23:05+00:00
"6. Customize text selection

https://t.co/lcsl9xVQ4X",https://twitter.com/Prathkum/status/1396924734651179012,2021-05-24 20:23:05+00:00
"5. Typewritter effect using pure CSS

https://t.co/Q6vorP1mFL",https://twitter.com/Prathkum/status/1396924733095038977,2021-05-24 20:23:04+00:00
"4. Change input caret color

https://t.co/OKSsAtxEuJ",https://twitter.com/Prathkum/status/1396924731551625221,2021-05-24 20:23:04+00:00
"3. Add styling to video subtitle

https://t.co/Oorw0Vymda",https://twitter.com/Prathkum/status/1396924730066837522,2021-05-24 20:23:03+00:00
2. Change marker styling https://t.co/Kq8cIzmPei,https://twitter.com/Prathkum/status/1396924728892395524,2021-05-24 20:23:03+00:00
"1. Smooth scrolling

https://t.co/eRRqdjrykQ",https://twitter.com/Prathkum/status/1396924727747297280,2021-05-24 20:23:03+00:00
A long list of all CSS tips and tricks I shared here 🧵👇🏻,https://twitter.com/Prathkum/status/1396924726895955977,2021-05-24 20:23:03+00:00
"@nickbulljs @PrasoonPratham @talk2dera So nice of you, Nick ❤️",https://twitter.com/Prathkum/status/1396919905111343106,2021-05-24 20:03:53+00:00
@JaiswaraMahima https://t.co/5fh8nfGDEJ,https://twitter.com/Prathkum/status/1396919469616762882,2021-05-24 20:02:09+00:00
@ShafSpecs Happy to know that you're learning from my thread. And thank you ❤️🙏,https://twitter.com/Prathkum/status/1396918887665467394,2021-05-24 19:59:50+00:00
@Zamonienmeister @vphreak This is the best analogy😂,https://twitter.com/Prathkum/status/1396918462413348864,2021-05-24 19:58:09+00:00
"Just curious, anyone from New Delhi or NCR region?",https://twitter.com/Prathkum/status/1396892876370415617,2021-05-24 18:16:29+00:00
@ShahKriyanshi Nice! What did you learn from it?,https://twitter.com/Prathkum/status/1396889050603081731,2021-05-24 18:01:17+00:00
@Himanshu_0112 😅😬 I hope you don't mind it,https://twitter.com/Prathkum/status/1396888916980994049,2021-05-24 18:00:45+00:00
"@dannielodhis Thanks, Daniel 🙏❤️
 Just trying to do my best",https://twitter.com/Prathkum/status/1396888290964381696,2021-05-24 17:58:16+00:00
